epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,435.317,0.753,0.07405,0.05807,0.45219,1.01175,0.99901,1,0.995,0.76025,0.98653,0.9875,0.98811,0.98811,0.99678,0.08351,0.00104,0.3799,1.22436,0.0011288,0.0011288,0.0011288
68,441.836,0.76497,0.06464,0.05861,0.4615,1.03501,0.9995,1,0.995,0.79213,0.987,0.9875,0.98602,0.98602,0.93114,0.08828,0.00616,0.35535,1.18326,0.0011156,0.0011156,0.0011156
69,448.506,0.76906,0.06002,0.05568,0.46179,1.03168,0.99936,1,0.995,0.76501,0.98686,0.9875,0.98572,0.98572,1.02882,0.08504,0.00393,0.38418,1.2566,0.0011024,0.0011024,0.0011024
70,454.939,0.77569,0.06835,0.05897,0.47372,1.02258,0.99948,1,0.995,0.75691,0.98698,0.9875,0.98639,0.98639,1.00911,0.08259,0.00539,0.37058,1.24181,0.0010892,0.0010892,0.0010892
71,461.345,0.75378,0.08717,0.05053,0.45516,1.02397,0.9996,1,0.995,0.77218,0.98711,0.9875,0.98551,0.98468,0.97844,0.08406,0.00163,0.36109,1.20016,0.001076,0.001076,0.001076
72,467.87,0.75846,0.06679,0.06412,0.44514,1.02358,0.99964,1,0.995,0.77036,0.98714,0.9875,0.98899,0.98772,0.97968,0.0816,0.00928,0.36984,1.21356,0.0010628,0.0010628,0.0010628
73,474.439,0.73768,0.0566,0.05269,0.44299,1.01802,0.9996,1,0.995,0.76372,0.9871,0.9875,0.9886,0.9886,1.00097,0.08457,0.00348,0.3722,1.22833,0.0010496,0.0010496,0.0010496
74,480.732,0.73639,0.06384,0.05207,0.4392,1.00439,0.99956,1,0.995,0.76761,0.98707,0.9875,0.98741,0.98741,0.96152,0.08146,0.00137,0.3598,1.20827,0.0010364,0.0010364,0.0010364
75,487.54,0.74078,0.05785,0.05957,0.44724,1.02337,0.99961,1,0.995,0.78409,0.98712,0.9875,0.98713,0.98713,0.90501,0.08497,0.00378,0.34972,1.15928,0.0010232,0.0010232,0.0010232
76,493.996,0.74307,0.06174,0.05462,0.45593,1.01371,0.99961,1,0.995,0.76258,0.98711,0.9875,0.99062,0.99062,0.94383,0.08419,0.00161,0.35051,1.19203,0.00101,0.00101,0.00101
